context_length_k,ttft_avg_s,ttft_std_s,ttft_min_s,ttft_max_s,prefill_avg_toks_per_s,prefill_std_toks_per_s,prefill_min_toks_per_s,prefill_max_toks_per_s,decoding_avg_toks_per_s,decoding_std_toks_per_s,decoding_min_toks_per_s,decoding_max_toks_per_s
1,2.82128896,0.027183718083365272,2.781714432,2.848408832,322.5739236030707,3.1216536472796155,319.4766108631417,327.13638378247447,10.956903190313865,0.02857615026415134,10.903785001149854,10.986512225158247
2,4.528415808,0.010447462080251881,4.517669376,4.547620864,401.90842348414213,0.9252591748747898,400.2092642347416,402.862593192123,10.666325671039452,0.034665957742851625,10.595832562727328,10.701591472582765
4,7.916369792,0.013442319453124409,7.891731456,7.931979776,459.9341989259275,0.7820668510487312,459.0278975517146,461.3689683056544,10.157968817086982,0.01792218055701123,10.135702219990721,10.182004573458444
8,16.493023104,0.02854072742557042,16.46415872,16.554571776,421.63393205071435,0.72809311458429,420.0652299615243,422.37202144756776,9.338663595927956,0.02187458362351745,9.306664447665888,9.363214624519108
16,27.170934016,0.17495861991648642,26.74743296,27.28440832,388.11280588440263,2.5308310470858975,386.4844667447053,394.24344069839293,8.605027926661743,0.02484081455640798,8.573808660712785,8.654773213207646
