context_length_k,ttft_avg_s,ttft_std_s,ttft_min_s,ttft_max_s,prefill_avg_toks_per_s,prefill_std_toks_per_s,prefill_min_toks_per_s,prefill_max_toks_per_s,decoding_avg_toks_per_s,decoding_std_toks_per_s,decoding_min_toks_per_s,decoding_max_toks_per_s
1,2.136700272,0.015006556734765274,2.1067424,2.156930048,413.2719708387216,2.9193874686024546,409.378134825817,419.13050214397356,11.546105889775541,0.024173346714238934,11.507365498512149,11.573584852492145
2,3.378157184,0.012931617594354466,3.365202176,3.405999616,530.7695255537775,2.022592117869267,526.4240170718798,532.8060265702146,11.279175336265917,0.02455225698242394,11.242035401169478,11.316146566730332
4,5.6398832,0.018657492274533352,5.604125696,5.665545728,640.6222495990997,2.1232872475543094,637.7143833018587,644.7035980257928,10.797610430558587,0.02219783462953797,10.76788378408685,10.830955216599609
8,11.137298816000001,0.03515767438637693,11.090622464,11.175417856,621.9695243435344,1.9649331726895212,619.8425946355951,624.581715091731,10.000651048257854,0.006370255465144304,9.99048348363977,10.011737674190632
16,17.496688896,0.04851082077691062,17.417224192,17.570961408,601.1463544686358,1.6666777890349338,598.6012805885049,603.8849752437062,9.280655983602973,0.014348146845507314,9.26023176410583,9.298489514439364
